Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
"Trigo total";2012/13;"BUENOS AIRES";"BENITO JUAREZ";6;84;4285;1285;4883;3800
"Trigo total";2013/14;"BUENOS AIRES";"BENITO JUAREZ";6;84;7000;7000;36400;5200
"Trigo total";2014/15;"BUENOS AIRES";"BENITO JUAREZ";6;84;17700;14900;53640;3600
"Trigo total";2015/16;"BUENOS AIRES";"BENITO JUAREZ";6;84;26080;25680;100152;3900
"Trigo total";2016/17;"BUENOS AIRES";"BENITO JUAREZ";6;84;31200;28040;95336;3400
"Trigo total";2017/18;"BUENOS AIRES";"BENITO JUAREZ";6;84;29880;29880;125496;4200
"Trigo total";2018/19;"BUENOS AIRES";"BENITO JUAREZ";6;84;36002;36002;144168;4004
"Trigo total";2019/20;"BUENOS AIRES";"BENITO JUAREZ";6;84;31000;31000;105740;3411
"Trigo total";2020/21;"BUENOS AIRES";"BENITO JUAREZ";6;84;40099;40099;177275;4421
"Trigo total";2021/22;"BUENOS AIRES";"BENITO JUAREZ";6;84;28414;28414;113656;4000
"Trigo total";2022/23;"BUENOS AIRES";"BENITO JUAREZ";6;84;20901;20901;41745;1997
"Trigo total";2023/24;"BUENOS AIRES";"BENITO JUAREZ";6;84;28618;28618;137894;4818
"Trigo total";2024/25;"BUENOS AIRES";"BENITO JUAREZ";6;84;31145;31145;136727;4390
"Trigo total";2000/01;"BUENOS AIRES";BOLIVAR;6;105;15000;13500;39200;2904
"Trigo total";2001/02;"BUENOS AIRES";BOLIVAR;6;105;8000;6800;17000;2500
"Trigo total";2002/03;"BUENOS AIRES";BOLIVAR;6;105;15000;13900;23630;1700
"Trigo total";2003/04;"BUENOS AIRES";BOLIVAR;6;105;12000;11700;35100;3000
"Trigo total";2004/05;"BUENOS AIRES";BOLIVAR;6;105;17000;17000;54400;3200
"Trigo total";2005/06;"BUENOS AIRES";BOLIVAR;6;105;30000;30000;114000;3800
"Trigo total";2006/07;"BUENOS AIRES";BOLIVAR;6;105;26000;25300;103730;4100
"Trigo total";2007/08;"BUENOS AIRES";BOLIVAR;6;105;20000;19000;47500;2500
"Trigo total";2008/09;"BUENOS AIRES";BOLIVAR;6;105;17000;17000;56100;3300
"Trigo total";2009/10;"BUENOS AIRES";BOLIVAR;6;105;14810;14810;51432;3473
"Trigo total";2010/11;"BUENOS AIRES";BOLIVAR;6;105;14500;14500;58400;4028
"Trigo total";2011/12;"BUENOS AIRES";BOLIVAR;6;105;15000;15000;63000;4200
"Trigo total";2012/13;"BUENOS AIRES";BOLIVAR;6;105;12300;10300;30900;3000
"Trigo total";2013/14;"BUENOS AIRES";BOLIVAR;6;105;15000;15000;60000;4000
"Trigo total";2014/15;"BUENOS AIRES";BOLIVAR;6;105;10000;9680;27104;2800
"Trigo total";2015/16;"BUENOS AIRES";BOLIVAR;6;105;15000;15000;58500;3900
"Trigo total";2016/17;"BUENOS AIRES";BOLIVAR;6;105;20000;17970;79068;4400
"Trigo total";2017/18;"BUENOS AIRES";BOLIVAR;6;105;16000;16000;48000;3000
"Trigo total";2018/19;"BUENOS AIRES";BOLIVAR;6;105;27000;27000;108000;4000
"Trigo total";2019/20;"BUENOS AIRES";BOLIVAR;6;105;32000;32000;96000;3000
"Trigo total";2020/21;"BUENOS AIRES";BOLIVAR;6;105;32000;32000;134400;4200
"Trigo total";2021/22;"BUENOS AIRES";BOLIVAR;6;105;27600;27600;80040;2900
"Trigo total";2022/23;"BUENOS AIRES";BOLIVAR;6;105;23400;23400;70200;3000
"Trigo total";2023/24;"BUENOS AIRES";BOLIVAR;6;105;42000;42000;126600;3014
"Trigo total";2024/25;"BUENOS AIRES";BOLIVAR;6;105;32000;32000;96300;3009
"Trigo total";2000/01;"BUENOS AIRES";BRAGADO;6;112;30000;30000;90000;3000
"Trigo total";2001/02;"BUENOS AIRES";BRAGADO;6;112;26000;23000;46000;2000
"Trigo total";2002/03;"BUENOS AIRES";BRAGADO;6;112;20000;17900;42960;2400
"Trigo total";2003/04;"BUENOS AIRES";BRAGADO;6;112;15000;13500;47250;3500
"Trigo total";2004/05;"BUENOS AIRES";BRAGADO;6;112;25000;25000;100000;4000
"Trigo total";2005/06;"BUENOS AIRES";BRAGADO;6;112;22000;22000;88000;4000
"Trigo total";2006/07;"BUENOS AIRES";BRAGADO;6;112;21500;21500;88150;4100
"Trigo total";2007/08;"BUENOS AIRES";BRAGADO;6;112;20500;20500;65600;3200
"Trigo total";2008/09;"BUENOS AIRES";BRAGADO;6;112;16000;16000;44800;2800
"Trigo total";2009/10;"BUENOS AIRES";BRAGADO;6;112;9420;9420;35840;3805
"Trigo total";2010/11;"BUENOS AIRES";BRAGADO;6;112;19100;19100;98620;5163
"Trigo total";2011/12;"BUENOS AIRES";BRAGADO;6;112;15000;15000;70500;4700
"Trigo total";2012/13;"BUENOS AIRES";BRAGADO;6;112;16000;15350;46050;3000
"Trigo total";2013/14;"BUENOS AIRES";BRAGADO;6;112;5000;5000;20000;4000
"Trigo total";2014/15;"BUENOS AIRES";BRAGADO;6;112;4000;3800;15580;4100
"Trigo total";2015/16;"BUENOS AIRES";BRAGADO;6;112;8240;7440;29760;4000
"Trigo total";2016/17;"BUENOS AIRES";BRAGADO;6;112;25400;22830;95886;4200
"Trigo total";2017/18;"BUENOS AIRES";BRAGADO;6;112;25849;25849;129245;5000
"Trigo total";2018/19;"BUENOS AIRES";BRAGADO;6;112;35235;34842;139368;4000
"Trigo total";2019/20;"BUENOS AIRES";BRAGADO;6;112;29800;29800;134100;4500
"Trigo total";2020/21;"BUENOS AIRES";BRAGADO;6;112;35197;35197;147788;4199
"Trigo total";2021/22;"BUENOS AIRES";BRAGADO;6;112;38000;38000;186200;4900
"Trigo total";2022/23;"BUENOS AIRES";BRAGADO;6;112;32500;32300;80750;2500
"Trigo total";2023/24;"BUENOS AIRES";BRAGADO;6;112;26000;26000;65000;2500
"Trigo total";2024/25;"BUENOS AIRES";BRAGADO;6;112;36000;36000;162000;4500
"Trigo total";2014/15;"BUENOS AIRES";BRANDSEN;6;119;1100;1100;3850;3500
"Trigo total";2015/16;"BUENOS AIRES";BRANDSEN;6;119;878;790;2210;2797
"Trigo total";2016/17;"BUENOS AIRES";BRANDSEN;6;119;700;620;2418;3900
"Trigo total";2017/18;"BUENOS AIRES";BRANDSEN;6;119;400;400;1920;4800
"Trigo total";2018/19;"BUENOS AIRES";BRANDSEN;6;119;472;425;1700;4000
"Trigo total";2019/20;"BUENOS AIRES";BRANDSEN;6;119;500;500;1950;3900
"Trigo total";2020/21;"BUENOS AIRES";BRANDSEN;6;119;500;500;1900;3800
"Trigo total";2021/22;"BUENOS AIRES";BRANDSEN;6;119;500;500;1900;3800
"Trigo total";2022/23;"BUENOS AIRES";BRANDSEN;6;119;500;450;810;1800
"Trigo total";2023/24;"BUENOS AIRES";BRANDSEN;6;119;500;500;2000;4000
"Trigo total";2024/25;"BUENOS AIRES";BRANDSEN;6;119;600;600;2460;4100
"Trigo total";2000/01;"BUENOS AIRES";CAMPANA;6;126;400;400;920;2300
"Trigo total";2001/02;"BUENOS AIRES";CAMPANA;6;126;600;600;700;1167
"Trigo total";2002/03;"BUENOS AIRES";CAMPANA;6;126;500;500;750;1500
"Trigo total";2003/04;"BUENOS AIRES";CAMPANA;6;126;600;600;1680;2800
"Trigo total";2004/05;"BUENOS AIRES";CAMPANA;6;126;700;700;2100;3000
"Trigo total";2005/06;"BUENOS AIRES";CAMPANA;6;126;700;700;2310;3300
"Trigo total";2006/07;"BUENOS AIRES";CAMPANA;6;126;850;850;3060;3600
"Trigo total";2007/08;"BUENOS AIRES";CAMPANA;6;126;1200;1200;4920;4100
"Trigo total";2008/09;"BUENOS AIRES";CAMPANA;6;126;850;700;1330;1900
"Trigo total";2009/10;"BUENOS AIRES";CAMPANA;6;126;660;660;2849;4317
"Trigo total";2010/11;"BUENOS AIRES";CAMPANA;6;126;650;650;2752;4234
"Trigo total";2011/12;"BUENOS AIRES";CAMPANA;6;126;800;800;3520;4400
"Trigo total";2012/13;"BUENOS AIRES";CAMPANA;6;126;1000;1000;3000;3000
"Trigo total";2013/14;"BUENOS AIRES";CAMPANA;6;126;1000;1000;4100;4100
"Trigo total";2014/15;"BUENOS AIRES";CAMPANA;6;126;1300;1200;4080;3400
"Trigo total";2015/16;"BUENOS AIRES";CAMPANA;6;126;2450;2300;9660;4200
"Trigo total";2016/17;"BUENOS AIRES";CAMPANA;6;126;2800;2510;11044;4400
"Trigo total";2017/18;"BUENOS AIRES";CAMPANA;6;126;2800;2800;12320;4400
"Trigo total";2018/19;"BUENOS AIRES";CAMPANA;6;126;3250;3250;14625;4500
"Trigo total";2019/20;"BUENOS AIRES";CAMPANA;6;126;3000;3000;12300;4100
"Trigo total";2020/21;"BUENOS AIRES";CAMPANA;6;126;3100;3100;11780;3800
"Trigo total";2021/22;"BUENOS AIRES";CAMPANA;6;126;1857;1857;8914;4800
"Trigo total";2022/23;"BUENOS AIRES";CAMPANA;6;126;2600;2400;4800;2000
"Trigo total";2023/24;"BUENOS AIRES";CAMPANA;6;126;2700;2700;12420;4600
"Trigo total";2024/25;"BUENOS AIRES";CAMPANA;6;126;3100;3100;13330;4300
"Trigo total";2000/01;"BUENOS AIRES";CANUELAS;6;134;3500;3220;8700;2702
"Trigo total";2001/02;"BUENOS AIRES";CANUELAS;6;134;2400;2050;3700;1805
"Trigo total";2002/03;"BUENOS AIRES";CANUELAS;6;134;2000;1880;3570;1899
"Trigo total";2003/04;"BUENOS AIRES";CANUELAS;6;134;2744;2624;9970;3800
"Trigo total";2004/05;"BUENOS AIRES";CANUELAS;6;134;3100;3100;12090;3900
"Trigo total";2005/06;"BUENOS AIRES";CANUELAS;6;134;4000;4000;16400;4100
"Trigo total";2006/07;"BUENOS AIRES";CANUELAS;6;134;5000;5000;21500;4300
"Trigo total";2007/08;"BUENOS AIRES";CANUELAS;6;134;6000;5750;20130;3501
"Trigo total";2008/09;"BUENOS AIRES";CANUELAS;6;134;5500;5500;16500;3000
"Trigo total";2009/10;"BUENOS AIRES";CANUELAS;6;134;3270;3270;9210;2817
"Trigo total";2010/11;"BUENOS AIRES";CANUELAS;6;134;3500;3500;14100;4029
"Trigo total";2011/12;"BUENOS AIRES";CANUELAS;6;134;4500;4500;18450;4100
"Trigo total";2012/13;"BUENOS AIRES";CANUELAS;6;134;4050;3450;9315;2700
"Trigo total";2013/14;"BUENOS AIRES";CANUELAS;6;134;2450;2450;9310;3800
"Trigo total";2014/15;"BUENOS AIRES";CANUELAS;6;134;2390;2390;8600;3598
"Trigo total";2015/16;"BUENOS AIRES";CANUELAS;6;134;1907;1621;4540;2801
"Trigo total";2016/17;"BUENOS AIRES";CANUELAS;6;134;1800;1600;6880;4300
"Trigo total";2017/18;"BUENOS AIRES";CANUELAS;6;134;1800;1800;8640;4800
"Trigo total";2018/19;"BUENOS AIRES";CANUELAS;6;134;2124;1944;7970;4100
"Trigo total";2019/20;"BUENOS AIRES";CANUELAS;6;134;2100;2100;8190;3900
"Trigo total";2020/21;"BUENOS AIRES";CANUELAS;6;134;2100;2100;7980;3800
"Trigo total";2021/22;"BUENOS AIRES";CANUELAS;6;134;3500;3500;13300;3800
"Trigo total";2022/23;"BUENOS AIRES";CANUELAS;6;134;3500;3050;5490;1800
"Trigo total";2023/24;"BUENOS AIRES";CANUELAS;6;134;3500;3500;15400;4400
"Trigo total";2024/25;"BUENOS AIRES";CANUELAS;6;134;4000;4000;16800;4200
"Trigo total";2000/01;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8000;8000;20000;2500
"Trigo total";2001/02;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;9300;9300;18000;1935
"Trigo total";2002/03;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;7400;7400;13320;1800
"Trigo total";2003/04;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;5850;5850;18720;3200
"Trigo total";2004/05;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;5700;5700;18240;3200
"Trigo total";2005/06;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;5400;5400;19440;3600
"Trigo total";2006/07;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8350;8350;31730;3800
"Trigo total";2007/08;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8750;8750;37630;4301
"Trigo total";2008/09;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;6500;6300;13860;2200
"Trigo total";2009/10;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3880;3880;18388;4739
"Trigo total";2010/11;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3550;3550;15764;4441
"Trigo total";2011/12;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3950;3950;17775;4500
"Trigo total";2012/13;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3100;3100;8990;2900
"Trigo total";2013/14;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3350;3350;14070;4200
"Trigo total";2014/15;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;3530;3530;12528;3549
"Trigo total";2015/16;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;5120;5120;19967;3900
"Trigo total";2016/17;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;5100;4580;20610;4500
"Trigo total";2017/18;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8300;8300;37350;4500
"Trigo total";2018/19;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8943;8890;40005;4500
"Trigo total";2019/20;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;6000;6000;24600;4100
"Trigo total";2020/21;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;6500;6500;26000;4000
"Trigo total";2021/22;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;9901;9901;48515;4900
"Trigo total";2022/23;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;9400;8250;16500;2000
"Trigo total";2023/24;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;8800;8800;41360;4700
"Trigo total";2024/25;"BUENOS AIRES";"CAPITAN SARMIENTO";6;140;9540;9540;41960;4398
"Trigo total";2000/01;"BUENOS AIRES";"CARLOS CASARES";6;147;15000;14600;43800;3000
"Trigo total";2001/02;"BUENOS AIRES";"CARLOS CASARES";6;147;13000;9100;23700;2604
"Trigo total";2002/03;"BUENOS AIRES";"CARLOS CASARES";6;147;11000;11000;25300;2300
"Trigo total";2003/04;"BUENOS AIRES";"CARLOS CASARES";6;147;9393;9393;32880;3500
"Trigo total";2004/05;"BUENOS AIRES";"CARLOS CASARES";6;147;9675;9675;33860;3500
"Trigo total";2005/06;"BUENOS AIRES";"CARLOS CASARES";6;147;7400;7400;28920;3908
"Trigo total";2006/07;"BUENOS AIRES";"CARLOS CASARES";6;147;9000;9000;35970;3997
"Trigo total";2007/08;"BUENOS AIRES";"CARLOS CASARES";6;147;10900;10900;42560;3905
"Trigo total";2008/09;"BUENOS AIRES";"CARLOS CASARES";6;147;11700;11700;28430;2430
"Trigo total";2009/10;"BUENOS AIRES";"CARLOS CASARES";6;147;7240;7240;16450;2272
"Trigo total";2010/11;"BUENOS AIRES";"CARLOS CASARES";6;147;8300;8300;33330;4016
"Trigo total";2011/12;"BUENOS AIRES";"CARLOS CASARES";6;147;9200;9200;29510;3208
"Trigo total";2012/13;"BUENOS AIRES";"CARLOS CASARES";6;147;5000;3000;6150;2050
"Trigo total";2013/14;"BUENOS AIRES";"CARLOS CASARES";6;147;5300;5300;17110;3228
"Trigo total";2014/15;"BUENOS AIRES";"CARLOS CASARES";6;147;15300;15300;43080;2816
"Trigo total";2015/16;"BUENOS AIRES";"CARLOS CASARES";6;147;17850;17100;59850;3500
"Trigo total";2016/17;"BUENOS AIRES";"CARLOS CASARES";6;147;26000;23370;116850;5000
"Trigo total";2017/18;"BUENOS AIRES";"CARLOS CASARES";6;147;17200;15100;72480;4800
"Trigo total";2018/19;"BUENOS AIRES";"CARLOS CASARES";6;147;17642;17642;100559;5700
"Trigo total";2019/20;"BUENOS AIRES";"CARLOS CASARES";6;147;24000;24000;79200;3300
"Trigo total";2020/21;"BUENOS AIRES";"CARLOS CASARES";6;147;24554;24554;112970;4601
"Trigo total";2021/22;"BUENOS AIRES";"CARLOS CASARES";6;147;29853;29853;140309;4700
"Trigo total";2022/23;"BUENOS AIRES";"CARLOS CASARES";6;147;22240;22240;66720;3000
"Trigo total";2023/24;"BUENOS AIRES";"CARLOS CASARES";6;147;17500;14860;23776;1600
"Trigo total";2024/25;"BUENOS AIRES";"CARLOS CASARES";6;147;18900;18900;58590;3100
"Trigo total";2000/01;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;7500;6700;14800;2209
"Trigo total";2001/02;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;7000;3500;8800;2514
"Trigo total";2002/03;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;6500;6500;15600;2400
"Trigo total";2003/04;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;5985;5985;18550;3099
"Trigo total";2004/05;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;7943;7943;24620;3100
"Trigo total";2005/06;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;5900;5900;21830;3700
"Trigo total";2006/07;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;12900;12900;50310;3900
"Trigo total";2007/08;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;14400;14400;54740;3801
"Trigo total";2008/09;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;15200;15200;36600;2408
"Trigo total";2009/10;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;7660;7660;14690;1918
"Trigo total";2010/11;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;9900;9900;38880;3927
"Trigo total";2011/12;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;11800;11800;37850;3208
"Trigo total";2012/13;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;10100;7100;14440;2034
"Trigo total";2013/14;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;12400;12400;40970;3304
"Trigo total";2014/15;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;25550;25550;71580;2802
"Trigo total";2015/16;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;9660;9360;29950;3200
"Trigo total";2016/17;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;27600;24800;116560;4700
"Trigo total";2017/18;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;9500;8000;37600;4700
"Trigo total";2018/19;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;23673;23673;101794;4300
"Trigo total";2019/20;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;27450;26870;69862;2600
"Trigo total";2020/21;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;28500;28500;125400;4400
"Trigo total";2021/22;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;23719;23719;111479;4700
"Trigo total";2022/23;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;24360;20860;37860;1815
"Trigo total";2023/24;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;13310;10010;17265;1725
"Trigo total";2024/25;"BUENOS AIRES";"CARLOS TEJEDOR";6;154;24859;24859;72266;2907
"Trigo total";2000/01;"BUENOS AIRES";"CARMEN DE ARECO";6;161;5500;5500;16500;3000
"Trigo total";2001/02;"BUENOS AIRES";"CARMEN DE ARECO";6;161;5500;4500;9000;2000
"Trigo total";2002/03;"BUENOS AIRES";"CARMEN DE ARECO";6;161;3500;3500;7000;2000
"Trigo total";2003/04;"BUENOS AIRES";"CARMEN DE ARECO";6;161;2800;2800;10080;3600
"Trigo total";2004/05;"BUENOS AIRES";"CARMEN DE ARECO";6;161;3500;3500;13300;3800
"Trigo total";2005/06;"BUENOS AIRES";"CARMEN DE ARECO";6;161;3000;3000;11400;3800
"Trigo total";2006/07;"BUENOS AIRES";"CARMEN DE ARECO";6;161;3400;3400;13940;4100
"Trigo total";2007/08;"BUENOS AIRES";"CARMEN DE ARECO";6;161;3400;3400;14960;4400
"Trigo total";2008/09;"BUENOS AIRES";"CARMEN DE ARECO";6;161;2700;2700;7020;2600
"Trigo total";2009/10;"BUENOS AIRES";"CARMEN DE ARECO";6;161;7560;7560;32800;4339
"Trigo total";2010/11;"BUENOS AIRES";"CARMEN DE ARECO";6;161;7500;7500;38730;5164
"Trigo total";2011/12;"BUENOS AIRES";"CARMEN DE ARECO";6;161;7800;7800;38220;4900
"Trigo total";2012/13;"BUENOS AIRES";"CARMEN DE ARECO";6;161;5750;5750;18975;3300
"Trigo total";2013/14;"BUENOS AIRES";"CARMEN DE ARECO";6;161;6300;6300;23940;3800
"Trigo total";2014/15;"BUENOS AIRES";"CARMEN DE ARECO";6;161;5000;5000;19000;3800
"Trigo total";2015/16;"BUENOS AIRES";"CARMEN DE ARECO";6;161;7640;6640;27890;4200
"Trigo total";2016/17;"BUENOS AIRES";"CARMEN DE ARECO";6;161;8500;7630;35861;4700
"Trigo total";2017/18;"BUENOS AIRES";"CARMEN DE ARECO";6;161;8495;8095;36428;4500
"Trigo total";2018/19;"BUENOS AIRES";"CARMEN DE ARECO";6;161;15000;14900;71520;4800
"Trigo total";2019/20;"BUENOS AIRES";"CARMEN DE ARECO";6;161;14000;13400;50920;3800
"Trigo total";2020/21;"BUENOS AIRES";"CARMEN DE ARECO";6;161;12000;12000;42000;3500
"Trigo total";2021/22;"BUENOS AIRES";"CARMEN DE ARECO";6;161;12500;12500;58750;4700
"Trigo total";2022/23;"BUENOS AIRES";"CARMEN DE ARECO";6;161;20600;18850;32045;1700
"Trigo total";2023/24;"BUENOS AIRES";"CARMEN DE ARECO";6;161;17500;17500;61250;3500
"Trigo total";2024/25;"BUENOS AIRES";"CARMEN DE ARECO";6;161;17500;17500;66500;3800
"Trigo total";2000/01;"BUENOS AIRES";CASTELLI;6;168;1600;1560;4212;2700
"Trigo total";2001/02;"BUENOS AIRES";CASTELLI;6;168;1000;980;2600;2653
"Trigo total";2002/03;"BUENOS AIRES";CASTELLI;6;168;850;770;1390;1805
"Trigo total";2003/04;"BUENOS AIRES";CASTELLI;6;168;2500;2300;8050;3500
"Trigo total";2004/05;"BUENOS AIRES";CASTELLI;6;168;3000;2900;9860;3400
"Trigo total";2005/06;"BUENOS AIRES";CASTELLI;6;168;2500;2475;8910;3600
"Trigo total";2006/07;"BUENOS AIRES";CASTELLI;6;168;2700;2650;10070;3800
"Trigo total";2007/08;"BUENOS AIRES";CASTELLI;6;168;3000;2950;7970;2702
"Trigo total";2008/09;"BUENOS AIRES";CASTELLI;6;168;2500;2470;7410;3000
"Trigo total";2009/10;"BUENOS AIRES";CASTELLI;6;168;1940;1930;8713;4515
"Trigo total";2010/11;"BUENOS AIRES";CASTELLI;6;168;2200;2180;9456;4338
"Trigo total";2011/12;"BUENOS AIRES";CASTELLI;6;168;2100;2080;8112;3900
"Trigo total";2012/13;"BUENOS AIRES";CASTELLI;6;168;1674;1674;5022;3000
"Trigo total";2013/14;"BUENOS AIRES";CASTELLI;6;168;2450;2450;11760;4800
"Trigo total";2014/15;"BUENOS AIRES";CASTELLI;6;168;2000;1900;6840;3600
"Trigo total";2015/16;"BUENOS AIRES";CASTELLI;6;168;2800;2550;8160;3200
"Trigo total";2016/17;"BUENOS AIRES";CASTELLI;6;168;2000;1790;6086;3400
"Trigo total";2018/19;"BUENOS AIRES";CASTELLI;6;168;1150;1150;5175;4500
"Trigo total";2019/20;"BUENOS AIRES";CASTELLI;6;168;1500;1500;6000;4000
"Trigo total";2020/21;"BUENOS AIRES";CASTELLI;6;168;2400;2400;11040;4600
"Trigo total";2021/22;"BUENOS AIRES";CASTELLI;6;168;3235;3235;14558;4500
"Trigo total";2022/23;"BUENOS AIRES";CASTELLI;6;168;3200;3200;6400;2000
"Trigo total";2023/24;"BUENOS AIRES";CASTELLI;6;168;3200;3200;18560;5800
"Trigo total";2024/25;"BUENOS AIRES";CASTELLI;6;168;3200;3200;13440;4200
"Trigo total";2000/01;"BUENOS AIRES";CHACABUCO;6;210;42000;42000;126000;3000
"Trigo total";2001/02;"BUENOS AIRES";CHACABUCO;6;210;39000;35000;63000;1800
"Trigo total";2002/03;"BUENOS AIRES";CHACABUCO;6;210;25000;25000;52500;2100
"Trigo total";2003/04;"BUENOS AIRES";CHACABUCO;6;210;19000;19000;64600;3400
"Trigo total";2004/05;"BUENOS AIRES";CHACABUCO;6;210;24000;24000;88800;3700
"Trigo total";2005/06;"BUENOS AIRES";CHACABUCO;6;210;20000;20000;84000;4200
"Trigo total";2006/07;"BUENOS AIRES";CHACABUCO;6;210;23000;23000;94300;4100
"Trigo total";2007/08;"BUENOS AIRES";CHACABUCO;6;210;23000;23000;98900;4300
"Trigo total";2008/09;"BUENOS AIRES";CHACABUCO;6;210;18500;18100;52490;2900
"Trigo total";2009/10;"BUENOS AIRES";CHACABUCO;6;210;26460;26460;125110;4728
"Trigo total";2010/11;"BUENOS AIRES";CHACABUCO;6;210;26000;26000;139620;5370
"Trigo total";2011/12;"BUENOS AIRES";CHACABUCO;6;210;24000;22200;111000;5000
"Trigo total";2012/13;"BUENOS AIRES";CHACABUCO;6;210;16000;16000;56000;3500
"Trigo total";2013/14;"BUENOS AIRES";CHACABUCO;6;210;17600;17600;79200;4500
"Trigo total";2014/15;"BUENOS AIRES";CHACABUCO;6;210;13000;13000;53300;4100
"Trigo total";2015/16;"BUENOS AIRES";CHACABUCO;6;210;15640;13140;59130;4500
"Trigo total";2016/17;"BUENOS AIRES";CHACABUCO;6;210;19200;17250;82800;4800
"Trigo total";2017/18;"BUENOS AIRES";CHACABUCO;6;210;24135;23635;113448;4800
"Trigo total";2018/19;"BUENOS AIRES";CHACABUCO;6;210;30000;30000;144000;4800
"Trigo total";2019/20;"BUENOS AIRES";CHACABUCO;6;210;33000;32500;133250;4100
"Trigo total";2020/21;"BUENOS AIRES";CHACABUCO;6;210;42000;42000;184800;4400
"Trigo total";2021/22;"BUENOS AIRES";CHACABUCO;6;210;43000;43000;189200;4400
"Trigo total";2022/23;"BUENOS AIRES";CHACABUCO;6;210;37125;33975;57758;1700
"Trigo total";2023/24;"BUENOS AIRES";CHACABUCO;6;210;39000;39000;136500;3500
"Trigo total";2024/25;"BUENOS AIRES";CHACABUCO;6;210;39000;39000;156000;4000
"Trigo total";2000/01;"BUENOS AIRES";CHASCOMUS;6;217;4400;4400;11900;2705
"Trigo total";2001/02;"BUENOS AIRES";CHASCOMUS;6;217;3400;2900;5000;1724
"Trigo total";2002/03;"BUENOS AIRES";CHASCOMUS;6;217;3000;2840;5680;2000
"Trigo total";2003/04;"BUENOS AIRES";CHASCOMUS;6;217;3744;3594;12940;3600
"Trigo total";2004/05;"BUENOS AIRES";CHASCOMUS;6;217;4300;4300;15910;3700
"Trigo total";2005/06;"BUENOS AIRES";CHASCOMUS;6;217;4600;4600;18860;4100
"Trigo total";2006/07;"BUENOS AIRES";CHASCOMUS;6;217;5000;5000;21500;4300
"Trigo total";2007/08;"BUENOS AIRES";CHASCOMUS;6;217;5500;5500;18700;3400
"Trigo total";2008/09;"BUENOS AIRES";CHASCOMUS;6;217;4000;4000;12000;3000
"Trigo total";2009/10;"BUENOS AIRES";CHASCOMUS;6;217;2760;2760;13420;4862
"Trigo total";2010/11;"BUENOS AIRES";CHASCOMUS;6;217;3000;3000;12390;4130
"Trigo total";2011/12;"BUENOS AIRES";CHASCOMUS;6;217;4000;4000;16800;4200
"Trigo total";2012/13;"BUENOS AIRES";CHASCOMUS;6;217;3450;1850;4625;2500
"Trigo total";2013/14;"BUENOS AIRES";CHASCOMUS;6;217;2100;2100;7980;3800
